cnpj_raiz_8,ano,entidade,origem_universo,pares_pagantes,valor_mides,classificacao_anterior_painel,grupo_conciliacao,classificacao_conciliada,tratamento_dados,n_unidades_moveis_dezembro,n_estruturas_nao_clinicas_dezembro,cnes_dezembro,tipos_cnes_dezembro,municipios_cadastro_dezembro,cnes_com_tipo_clinico_em_algum_mes,inicio_servico_documentado,fundamento,fonte_decisao,fonte_documental_aplicada,referencias_contextuais_nao_automaticamente_anuais,alcance_contexto_original,fonte_cnes_url,fonte_cnes_sha256,competencia_cnes,polo_clinico_anual_recuperado,limite,data_conciliacao
20101246,2017,CONSURGE,original_84,29,659849.37,sem_classificacao_anual_no_painel,fase_anterior_operacao_samu,pre_operacao_samu_regional,preservar_pagamento_de_fase_pre_operacional,0,1,7498268,81,312770,,2020-12-28,Relatorio estadual de 2021 registra inauguracao em 28 de dezembro de 2020 e distingue a primeira da segunda fase,evidencias/fontes_conciliacao_2026_09_24.csv#consurge_inicio,https://www.saude.mg.gov.br/wp-content/uploads/2021/01/2o-RDQA-2021-Volume-I-CES-7bb.pdf,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Inauguracao no fim do ano nao comprova disponibilidade integral em 2020 nem cobertura da segunda fase,2026-09-24
23866705,2017,CISVALES,original_84,2,296322.69,implantacao_planejada_operacao_nao_comprovada,demais_sem_destino_clinico_suficientemente_documentado,implantacao_planejada_operacao_nao_comprovada,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,Audiencia de 2019 discute implantacao do SAMU. Nao ha unidade fixa diretamente ligada nos oito dezembros; planejamento nao comprova operacao nem capacidade.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://www.almg.gov.br/projetos-de-lei/RQC/294/2019,https://www.almg.gov.br/projetos-de-lei/RQC/294/2019,Audiencia de 2019 discute implantacao do SAMU. Nao ha unidade fixa diretamente ligada nos oito dezembros; planejamento nao comprova operacao nem capacidade.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
02287790,2017,CONSORCIO INTERMUNICIPAL DE SAUDE DA REG FRONT ESTADOS DA BA. MG. E ES.,original_84,1,230641.02,historica_sem_polo_documentado,historicas_sem_polo,historica_sem_polo_documentado,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,Registro institucional posterior nao prova oferta em 2014-2021; sem vinculo CNES direto nos oito anos.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://doc.tce.mg.gov.br/Home/ViewDiario/2026_01_28_Diario.pdf,https://doc.tce.mg.gov.br/Home/ViewDiario/2026_01_28_Diario.pdf,Registro institucional posterior nao prova oferta em 2014-2021; sem vinculo CNES direto nos oito anos.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
01260691,2017,CISPARA,original_84,9,220959.05,fixa_intrano_ausente_em_dezembro,cadastro_intrano_ou_posterior,tipo_clinico_em_outros_meses_fora_dezembro,sensibilidade_mensal_sem_imputar_capacidade_dezembro,0,0,,,,6311709,,ST mensal contem tipo clinico no ano; dezembro nao contem destino clinico.,CNES_ST_mensal; outputs/manifesto_cnes_historico_saude_mg.csv,https://www.cispara.mg.gov.br/consorcio/apresentacao,https://cnes2.datasus.gov.br/Mod_Basico.asp?VCo_Unidade=3147106311709 | https://www.cispara.mg.gov.br/consorcio/apresentacao,2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Lista anual de tipos nao identifica sozinha os meses de cada tipo.,2026-09-24
20433216,2017,CISREUNO,original_84,16,71534.75,sem_classificacao_anual_no_painel,fase_anterior_operacao_samu,pre_operacao_samu_regional,preservar_pagamento_de_fase_pre_operacional,0,1,9187170,81,314800,,2022-10,Portal distingue inicio das atividades em janeiro de 2015 e implantacao oficial em outubro de 2022,evidencias/fontes_conciliacao_2026_09_24.csv#cisreuno_inicio,https://cisreuno.saude.mg.gov.br/cisreuno/institucional/,https://cisreuno.saude.mg.gov.br/cisreuno/institucional/ | https://cisreuno.saude.mg.gov.br/cisreuno/resolucoes/,2015-2016,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. A data de implantacao e posterior a janela; nao prova ausencia de toda atividade administrativa ou outro servico anterior,2026-09-24
00784548,2017,CONSONORTE,original_84,6,70416.04,evidencia_insuficiente,demais_sem_destino_clinico_suficientemente_documentado,evidencia_insuficiente,excluir_destino_fixo,0,0,,,,,,Nao foi localizado prestador ou polo anual identificavel; a literatura institucional apenas confirma a existencia do consorcio de saude no periodo,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://repositorio.fjp.mg.gov.br/items/c5bf1126-785a-4bd8-a68c-95c5f00c3125,https://repositorio.fjp.mg.gov.br/items/c5bf1126-785a-4bd8-a68c-95c5f00c3125,2014-2018,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
18151467,2017,AMVAP SAUDE,original_84,8,24000,rede_indireta_sem_destinos_anuais,redes_indiretas_ou_programas,rede_indireta_sem_destinos_anuais,excluir_destino_fixo,0,0,,,,,,O portal oficial preserva demonstrativos de 2017 e descreve procedimentos e transporte; nao fornece neste material prestadores de 2014-2017,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://www.amvapsaude.com.br/transparencia/,https://www.amvapsaude.com.br/transparencia/,2014-2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
13985869,2018,CISSUL,original_84,141,8372238.25,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,samu_regional_documentado,especificacao_movel_com_vigencia_propria,0,1,7659873,76,317070,,2015-01-31,Relato institucional retrospectivo identifica inicio da operacao em 31 de janeiro de 2015,evidencias/fontes_conciliacao_2026_09_24.csv#cissul_inicio,https://cissul.saude.mg.gov.br/2025/cissul-samu-celebra-10-anos-e-inicia-novo-ciclo-de-conquistas/,https://www.saude.mg.gov.br/noticias/abertura-de-treinamento-para-samu-acontece-em-varginha/ | https://www.saude.mg.gov.br/wp-content/uploads/2014/11/A_agenda_da_saude_publica_WEB-726.pdf,2014,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao mede continuidade diaria nem prova inexistencia de outras atividades antes dessa data,2026-09-24
20059618,2018,CIS-URG OESTE,original_84,54,7197170.94,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,samu_regional_documentado,especificacao_movel_com_vigencia_propria,31,1,7997876 | 9317430 | 9317449 | 9323635 | 9323643 | 9323651 | 9323678 | 9323686 | 9323694 | 9323708 | 9337253 | 9337261 | 9337296 | 9337318 | 9337326 | 9337334 | 9337342 | 9337350 | 9337377 | 9337385 | 9337393 | 9337407 | 9337415 | 9337423 | 9337512 | 9337717 | 9337733 | 9337768 | 9337776 | 9346139 | 9346147 | 9346155,42 | 76,310420 | 310510 | 310740 | 311120 | 311200 | 311450 | 311660 | 312230 | 312320 | 312610 | 313220 | 313350 | 313380 | 313720 | 313880 | 314050 | 314520 | 314560 | 314710 | 315050 | 315140 | 315990 | 316040,,2017-06-07,Relato institucional distingue criacao em 2014 e inicio dos atendimentos em 7 de junho de 2017,evidencias/fontes_conciliacao_2026_09_24.csv#cisurg_inicio,https://cisurg.oeste.mg.gov.br/07-anos-de-funcionamento-do-samu-gerenciado-pelo-cis-urg-oeste/,https://cisurg.oeste.mg.gov.br/07-anos-de-funcionamento-do-samu-gerenciado-pelo-cis-urg-oeste/ | https://cisurg.oeste.mg.gov.br/?gnm_paged=64,2014-2015,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao retroagir a expansao territorial de 2022; ano inicial tem disponibilidade parcial,2026-09-24
97550393,2018,CIAS - CONSORCIO INTERMUNICIPAL DE SAUDE,original_84,21,4399864.6,sem_evidencia_suficiente_de_polo_no_ano,demais_sem_destino_clinico_suficientemente_documentado,sem_evidencia_suficiente_de_polo_no_ano,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,CNES historico: hospital-dia em Santa Luzia em dezembro de 2014 e janeiro de 2015. Termo assinado em 2024 refere explicitamente regulacao SAMU em 2021-2022; nao identifica hospital ou bases anuais.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://dom.santaluzia.mg.gov.br/?mec-events=termo-de-ajuste-de-contas-6,https://dom.santaluzia.mg.gov.br/?mec-events=termo-de-ajuste-de-contas-6,CNES historico: hospital-dia em Santa Luzia em dezembro de 2014 e janeiro de 2015. Termo assinado em 2024 refere explicitamente regulacao SAMU em 2021-2022; nao identifica hospital ou bases anuais.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
17813026,2018,CISDESTE,original_84,93,3742635.88,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,39,1,7476809 | 7478267 | 7539932 | 7539940 | 7539967 | 7539975 | 7539983 | 7539991 | 7540000 | 7540019 | 7540035 | 7541090 | 7541104 | 7541120 | 7545509 | 7545517 | 7548044 | 7548052 | 7548109 | 7548125 | 7548133 | 7570678 | 7572085 | 7572336 | 7572379 | 7572387 | 7572417 | 7572425 | 7575289 | 7575319 | 7588348 | 7588356 | 7588364 | 7588372 | 7588399 | 7588402 | 7588410 | 7588429 | 7588437 | 7594488,42 | 76,310150 | 310280 | 310460 | 310690 | 310750 | 311330 | 311530 | 312400 | 312420 | 312595 | 312738 | 313670 | 313800 | 313840 | 313860 | 314080 | 314220 | 314390 | 314820 | 315580 | 315590 | 316070 | 316290 | 316570 | 316990 | 317200,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
11636961,2018,CISRUN,original_84,71,2957066.07,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,48,1,5500303 | 6972632 | 7699409 | 7699417 | 7699425 | 7699433 | 7699441 | 7699549 | 7699557 | 7699565 | 7699581 | 7720874 | 7738730 | 7738749 | 7738757 | 7738765 | 7738773 | 7738781 | 7739133 | 7739141 | 7739206 | 7739230 | 7739257 | 7739265 | 7739273 | 7739281 | 7739370 | 7739389 | 7739397 | 7739400 | 7739419 | 7739427 | 7739435 | 7739443 | 7739451 | 7739478 | 7739486 | 7739494 | 7739508 | 7739516 | 7739524 | 7739532 | 7739540 | 7739559 | 7739567 | 7739575 | 7739583 | 7740980 | 9642013,42 | 76,310665 | 310730 | 310825 | 310860 | 311270 | 311880 | 312030 | 312430 | 312660 | 312670 | 312733 | 312960 | 313200 | 313210 | 313505 | 313510 | 313520 | 313930 | 314100 | 314225 | 314270 | 314290 | 314330 | 314345 | 315057 | 315120 | 315213 | 315220 | 315560 | 315700 | 316110 | 316240 | 316270 | 316420 | 316800 | 317080 | 317090,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
11938399,2018,CISRU-CENTRO SUL,original_84,50,2913695.78,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,22,1,7003102 | 7042353 | 7042361 | 7042388 | 7042396 | 7042477 | 7042485 | 7042493 | 7042507 | 7042515 | 7042523 | 7042531 | 7048718 | 7048726 | 7048742 | 7048750 | 7048769 | 7048777 | 7048785 | 7048793 | 7048815 | 7048904 | 7048912,42 | 76,310210 | 310560 | 310590 | 311320 | 311800 | 311830 | 312390 | 312940 | 313740 | 313910 | 314450 | 314590 | 315080 | 315420 | 315520 | 316250 | 316500 | 316880,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
13220150,2018,CISNORJE,original_84,57,1749035.07,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,30,1,7096313 | 7135017 | 7135343 | 9079874 | 9110763 | 9110771 | 9110798 | 9110801 | 9110828 | 9110836 | 9110844 | 9110852 | 9110860 | 9110879 | 9110887 | 9110895 | 9110909 | 9110917 | 9110925 | 9110933 | 9110941 | 9110968 | 9110984 | 9111018 | 9111026 | 9111034 | 9111042 | 9111050 | 9232583 | 9232591 | 9232605,42 | 76,310090 | 310170 | 310340 | 311230 | 311370 | 312160 | 313250 | 313270 | 313330 | 313470 | 313580 | 313600 | 313920 | 314180 | 314430 | 314530 | 314630 | 314870 | 315217 | 316710 | 316860 | 316970,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
01124788,2018,CONSARDOCE,candidata_externa_13,5,1576863.81,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,sem_vinculo_direto_identificado,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,0,,,,,,Sem clinica diretamente vinculada recuperada para dezembro; consultar fonte contextual sem retroacao.,CNES_historico_e_contexto_documental,,https://tcnotas.tce.mg.gov.br/tcjuris/Nota/BuscarArquivo/1751650 | https://portal-antigo.saude.mg.gov.br/resolucoes/story/20387-consorcios-intermunicipais-de-saude-da-macro-leste-participam-de-encontro-promovido-pela-regional-de-valadares,2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
03869109,2018,CISMMA,candidata_externa_13,6,1511261.99,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,sem_vinculo_direto_identificado,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,0,,,,,,Sem clinica diretamente vinculada recuperada para dezembro; consultar fonte contextual sem retroacao.,CNES_historico_e_contexto_documental,,https://www.manga.mg.gov.br/noticias/cismma-elege-chapa-bienio-2019-2020-e-faz-prestacao-de-contas-do-ultimo-bienio | https://cnes2.datasus.gov.br/Mod_Ambulatorial.asp?VCo_Unidade=3139300077615,2019-2021,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
19455924,2018,CISTRI,original_84,26,1224327.88,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,inicio_samu_durante_ano,especificacao_movel_com_vigencia_propria,21,1,9502904 | 9561889 | 9561897 | 9561900 | 9561919 | 9561927 | 9561935 | 9561943 | 9561978 | 9561986 | 9561994 | 9562001 | 9562036 | 9562044 | 9562052 | 9562060 | 9562079 | 9562087 | 9562095 | 9562109 | 9562141 | 9562168,42 | 76,310350 | 311110 | 311260 | 311580 | 311930 | 312480 | 312910 | 313160 | 313420 | 314280 | 314310 | 314500 | 314810 | 315280 | 315980 | 316960 | 317020,,2018-07-03,Historia institucional registra implantacao somente em 3 de julho de 2018 depois de fase de preparacao,evidencias/fontes_conciliacao_2026_09_24.csv#cistri_inicio,https://cistri.saude.mg.gov.br/cistri/historia/,https://cistri.saude.mg.gov.br/cistri/historia/,2014-2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao converter veiculos doados em 2016 em operacao assistencial naquele ano,2026-09-24
20101246,2018,CONSURGE,original_84,26,797121.83,sem_classificacao_anual_no_painel,fase_anterior_operacao_samu,pre_operacao_samu_regional,preservar_pagamento_de_fase_pre_operacional,0,1,7498268,81,312770,,2020-12-28,Relatorio estadual de 2021 registra inauguracao em 28 de dezembro de 2020 e distingue a primeira da segunda fase,evidencias/fontes_conciliacao_2026_09_24.csv#consurge_inicio,https://www.saude.mg.gov.br/wp-content/uploads/2021/01/2o-RDQA-2021-Volume-I-CES-7bb.pdf,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Inauguracao no fim do ano nao comprova disponibilidade integral em 2020 nem cobertura da segunda fase,2026-09-24
23866705,2018,CISVALES,original_84,6,544515.16,implantacao_planejada_operacao_nao_comprovada,demais_sem_destino_clinico_suficientemente_documentado,implantacao_planejada_operacao_nao_comprovada,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,Audiencia de 2019 discute implantacao do SAMU. Nao ha unidade fixa diretamente ligada nos oito dezembros; planejamento nao comprova operacao nem capacidade.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://www.almg.gov.br/projetos-de-lei/RQC/294/2019,https://www.almg.gov.br/projetos-de-lei/RQC/294/2019,Audiencia de 2019 discute implantacao do SAMU. Nao ha unidade fixa diretamente ligada nos oito dezembros; planejamento nao comprova operacao nem capacidade.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
20433216,2018,CISREUNO,original_84,16,190403.72,sem_classificacao_anual_no_painel,fase_anterior_operacao_samu,pre_operacao_samu_regional,preservar_pagamento_de_fase_pre_operacional,0,1,9187170,81,314800,,2022-10,Portal distingue inicio das atividades em janeiro de 2015 e implantacao oficial em outubro de 2022,evidencias/fontes_conciliacao_2026_09_24.csv#cisreuno_inicio,https://cisreuno.saude.mg.gov.br/cisreuno/institucional/,https://cisreuno.saude.mg.gov.br/cisreuno/institucional/ | https://cisreuno.saude.mg.gov.br/cisreuno/resolucoes/,2015-2016,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. A data de implantacao e posterior a janela; nao prova ausencia de toda atividade administrativa ou outro servico anterior,2026-09-24
02287790,2018,CONSORCIO INTERMUNICIPAL DE SAUDE DA REG FRONT ESTADOS DA BA. MG. E ES.,original_84,1,166036.56,historica_sem_polo_documentado,historicas_sem_polo,historica_sem_polo_documentado,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,Registro institucional posterior nao prova oferta em 2014-2021; sem vinculo CNES direto nos oito anos.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://doc.tce.mg.gov.br/Home/ViewDiario/2026_01_28_Diario.pdf,https://doc.tce.mg.gov.br/Home/ViewDiario/2026_01_28_Diario.pdf,Registro institucional posterior nao prova oferta em 2014-2021; sem vinculo CNES direto nos oito anos.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
64486822,2018,CONSORCIO INTERMUNICIPAL DE SAUDE DO ALTO SAO FRANCISCO,original_84,6,112674.9,sem_evidencia_suficiente_de_polo_no_ano,demais_sem_destino_clinico_suficientemente_documentado,sem_evidencia_suficiente_de_polo_no_ano,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,CNES historico liga hospital em Moema ao CNPJ em dezembro de 2014-2016 com 26 leitos SUS; portaria corrobora identidade do hospital. Presenca em parte de 2017 nao equivale a dezembro.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2015/prt2139_18_12_2015.html,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2015/prt2139_18_12_2015.html,CNES historico liga hospital em Moema ao CNPJ em dezembro de 2014-2016 com 26 leitos SUS; portaria corrobora identidade do hospital. Presenca em parte de 2017 nao equivale a dezembro.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
00784548,2018,CONSONORTE,original_84,4,7484.82,evidencia_insuficiente,demais_sem_destino_clinico_suficientemente_documentado,evidencia_insuficiente,excluir_destino_fixo,0,0,,,,,,Nao foi localizado prestador ou polo anual identificavel; a literatura institucional apenas confirma a existencia do consorcio de saude no periodo,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://repositorio.fjp.mg.gov.br/items/c5bf1126-785a-4bd8-a68c-95c5f00c3125,https://repositorio.fjp.mg.gov.br/items/c5bf1126-785a-4bd8-a68c-95c5f00c3125,2014-2018,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1812.dbc,1b8b21f0c35752603d2b668fc68858b589e12772fad4a3c6eab0bef694852007,201812,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
13985869,2019,CISSUL,original_84,138,8119725.43,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,samu_regional_documentado,especificacao_movel_com_vigencia_propria,1,1,7659873 | 9774297,42 | 76,317070,,2015-01-31,Relato institucional retrospectivo identifica inicio da operacao em 31 de janeiro de 2015,evidencias/fontes_conciliacao_2026_09_24.csv#cissul_inicio,https://cissul.saude.mg.gov.br/2025/cissul-samu-celebra-10-anos-e-inicia-novo-ciclo-de-conquistas/,https://www.saude.mg.gov.br/noticias/abertura-de-treinamento-para-samu-acontece-em-varginha/ | https://www.saude.mg.gov.br/wp-content/uploads/2014/11/A_agenda_da_saude_publica_WEB-726.pdf,2014,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao mede continuidade diaria nem prova inexistencia de outras atividades antes dessa data,2026-09-24
20059618,2019,CIS-URG OESTE,original_84,54,7759197.35,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,samu_regional_documentado,especificacao_movel_com_vigencia_propria,31,1,7997876 | 9317430 | 9317449 | 9323635 | 9323643 | 9323651 | 9323678 | 9323686 | 9323694 | 9323708 | 9337253 | 9337261 | 9337296 | 9337318 | 9337326 | 9337334 | 9337342 | 9337350 | 9337377 | 9337385 | 9337393 | 9337407 | 9337415 | 9337423 | 9337512 | 9337717 | 9337733 | 9337768 | 9337776 | 9346139 | 9346147 | 9346155,42 | 76,310420 | 310510 | 310740 | 311120 | 311200 | 311450 | 311660 | 312230 | 312320 | 312610 | 313220 | 313350 | 313380 | 313720 | 313880 | 314050 | 314520 | 314560 | 314710 | 315050 | 315140 | 315990 | 316040,,2017-06-07,Relato institucional distingue criacao em 2014 e inicio dos atendimentos em 7 de junho de 2017,evidencias/fontes_conciliacao_2026_09_24.csv#cisurg_inicio,https://cisurg.oeste.mg.gov.br/07-anos-de-funcionamento-do-samu-gerenciado-pelo-cis-urg-oeste/,https://cisurg.oeste.mg.gov.br/07-anos-de-funcionamento-do-samu-gerenciado-pelo-cis-urg-oeste/ | https://cisurg.oeste.mg.gov.br/?gnm_paged=64,2014-2015,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao retroagir a expansao territorial de 2022; ano inicial tem disponibilidade parcial,2026-09-24
